spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2908_0x_7.csv
limit_error:	6.5	2020-04-09
noise_limit:	2060000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1218.429689	7	47172316.64	RNA	-2.01	0.16	C253H315N91O194P26	1.1
1254.318459	7	26663077220.12	RNA+CMCT	0.51	0.02	C267H340N94O195P26	158.1
1235.023842	7	1403594737.5721004	RNA+CMCT-A	-0.38	0.03	C262H335N89O195P26	9.2
1238.455449	7	937960681.75	RNA+CMCT-C	0.77	0.03	C263H335N91O194P26	6.1
1235.882364	7	91991255.75046916	RNA+CMCT-C-H2O	0.66	0.09	C263H333N91O193P26	1.1
1232.738666	7	1654999603.2785976	RNA+CMCT-G	-0.54	0.01	C262H335N89O194P26	8.9
1722.648088	5	9448555.43	RNA+CMCT-G-H2O	7.1	0.53	C262H333N89O193P26	9.2
1230.165877	7	130048332.2288164	RNA+CMCT-G-H2O	-0.42	0.06	C262H333N89O193P26	1.2
1251.745706	7	1096314751.02	RNA+CMCT-H2O	0.66	0.03	C267H338N94O194P26	7.2
1215.859716	7	28729641.13	RNA-H2O	0.43	0.27	C253H313N91O193P26	2.1
914.1625	1	7064905.97	a03	-0.05	0.28	C29H35N13O18P2	0.6
1069.13396	1	5367170.32	a04-G	-4.19	0.3	C33H41N10O25P3	0.5
706.58862	2	12021941.97	a05-G	-0.96	0.37	C43H53N15O32P4	2.4
1145.477073	3	9728865.93	a11	1.33	0.35	C103H127N37O78P10	1.6
1330.892017	3	11326794.07	a12+CMCT	2.09	0.31	C126H164N43O86P11	1.2
1196.805628	3	10476917.077402717	a12-G	-0.46	0.29	C107H134N35O84P11	0.9
1746.596985	3	9295399.89	a16+CMCT	-0.99	0.59	C163H209N54O116P15	16.5
1124.339192	5	15325147.7665589	a18	6.46	0.2	C168H207N58O129P17	0.5
1491.935319	4	8897259.414281635	a19	4.51	0.52	C178H219N63O136P18	7.8
1516.971896	4	9271637.57091137	a19+CMCT-G	3.77	0.35	C187H239N61O136P18	1.5
1793.751681	4	10117931.33	a22+CMCT	-2.98	0.43	C220H279N76O159P21	3.6
1445.574045	5	5997939.099179025	a23	1.09	0.4	C215H266N76O165P22	1.6
1278.675125	6	39497656.29	a24+CMCT-A	-0.28	0.12	C234H298N79O172P23	0.6
1236.809454	6	53139571.53	a24-A	0.49	0.46	C220H273N76O171P23	25.7
1384.516501	6	10127692.15	a26+CMCT-G	-3.82	0.53	C253H321N86O186P25	9.8
344.03896	1	5057485.0	c01	-3.48	0.12	C10H12N5O7P1	0.1
689.087593	1	32713285.93	c02	0.0	0.07	C20H24N10O14P2	0.3
538.03738	1	5226490.32	c02-G	-1.49	0.16	C15H19N5O13P2	0.1
994.130553	1	81648019.15	c03	1.68	0.07	C29H36N13O21P3	0.8
649.573282	2	40590529.26218435	c04	-0.26	0.07	C38H47N15O29P4	0.4
1149.10495	1	8534470.69	c04-G	0.15	0.3	C33H42N10O28P4	0.8
822.097543	2	76771617.51	c05	0.45	0.07	C48H59N20O36P5	0.8
746.57137	2	4568444.77	c05-G	-1.47	0.37	C43H54N15O35P5	0.9
974.617597	2	145006437.98861116	c06	-0.22	0.05	C57H71N23O43P6	1.2
899.09462	2	6323708.06	c06-G	1.68	0.43	C52H66N18O42P6	2.3
1127.630152	2	86007583.69	c07	-0.28	0.04	C66H82N25O51P7	0.6
1253.229856	2	61333613.72	c07+CMCT	-0.39	0.23	C80H107N28O52P7	3.0
1052.106913	2	11191656.03	c07-G	1.1	0.19	C61H77N20O50P7	0.4
1280.642534	2	95669851.4	c08	-0.45	0.04	C75H93N27O59P8	0.7
853.425855	3	14764675.71	c08	-0.54	0.27	C75H93N27O59P8	1.1
1406.244586	2	75519694.84	c08+CMCT	1.13	0.06	C89H118N30O60P8	0.7
1205.116178	2	11663589.21	c08-G	-1.85	0.22	C70H88N22O58P8	0.5
1453.167387	2	20533676.7	c09	0.38	0.14	C85H105N32O66P9	0.4
968.441881	3	26823960.51	c09	-0.26	0.13	C85H105N32O66P9	0.5
1578.766201	2	25196810.34	c09+CMCT	-0.33	0.15	C99H130N35O67P9	0.5
1377.641869	2	9776159.75	c09-G	-0.19	0.47	C80H100N27O65P9	5.2
1070.449516	3	62749248.92	c10	-0.98	0.1	C94H116N34O74P10	0.8
1154.18587	3	15100812.71	c10+CMCT	1.78	0.35	C108H141N37O75P10	2.4
1172.130488	3	63715808.41	c11	-0.43	0.08	C103H128N37O81P11	0.7
1273.811898	3	78448974.81	c12	0.37	0.07	C112H140N40O88P12	0.8
1357.544188	3	54929938.45	c12+CMCT	-0.36	0.06	C126H165N43O89P12	0.5
1375.820092	3	43346424.56	c13	0.17	0.11	C121H151N42O96P13	0.6
1459.552979	3	68977382.91	c13+CMCT	-0.09	0.1	C135H176N45O97P13	0.9
1477.829946	3	15522517.55	c14	1.12	0.35	C130H162N44O104P14	2.5
1108.119771	4	22944135.71	c14	0.34	0.39	C130H162N44O104P14	5.5
1561.564854	3	106849502.12	c14+CMCT	2.12	0.06	C144H187N47O105P14	0.9
1170.915684	4	10562463.32	c14+CMCT	-3.12	0.32	C144H187N47O105P14	1.3
