spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2908_5x_6.csv
limit_error:	6.5	2020-04-14
noise_limit:	2120000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1421.667733	6	199392746.0	RNA	-3.03	0.03	C253H315N91O194P26	1.3
1463.533751	6	42876914460.0	RNA+CMCT	-3.36	0.03	C267H340N94O195P26	273.0
1441.025676	6	1426800213.0	RNA+CMCT-A	-2.71	0.02	C262H335N89O195P26	8.2
1445.02934	6	459118456.0	RNA+CMCT-C	-1.46	0.02	C263H335N91O194P26	2.6
1442.027968	6	76871777.0	RNA+CMCT-C-H2O	-1.19	0.09	C263H333N91O193P26	0.9
1438.360786	6	2749866562.0	RNA+CMCT-G	-2.07	0.01	C262H335N89O194P26	14.3
1435.360657	6	246086157.0	RNA+CMCT-G-H2O	-0.94	0.06	C262H333N89O193P26	2.1
1460.534598	6	1226766368.0	RNA+CMCT-H2O	-1.58	0.03	C267H338N94O194P26	7.8
1396.496469	6	23771559.0	RNA-G	-0.48	0.32	C248H310N86O193P26	2.8
1320.32986	1	6543308.0	a04+CMCT-G	-6.32	0.39	C47H66N13O26P3	1.5
521.07036	3	4458002.0	a05	-6.17	0.41	C48H58N20O33P4	1.3
706.58953	2	12096094.0	a05-G	0.33	0.17	C43H53N15O32P4	0.3
1413.18741	2	16381842.0	a09	2.65	0.46	C85H104N32O63P8	7.7
1701.578011	3	35615109.0	a16+CMCT-A	-1.49	0.14	C158H204N49O116P15	0.7
1772.547797	3	30883190.0	a17	-1.03	0.27	C159H196N56O121P16	2.2
1856.283428	3	17370365.0	a17+CMCT	0.29	0.39	C173H221N59O122P16	4.0
1811.262905	3	20605039.0	a17+CMCT-A	-1.0	0.22	C168H216N54O122P16	0.9
1516.964639	4	36633040.0	a19+CMCT-G	-1.01	0.2	C187H239N61O136P18	1.3
1458.155253	4	20334074.0	a19-A	-6.66	0.22	C173H214N58O136P18	0.9
1939.223433	3	10514202.0	a19-G	-0.33	0.44	C173H214N58O135P18	4.0
1454.166153	4	19309814.0	a19-G	-0.06	0.36	C173H214N58O135P18	3.3
1603.224452	4	34445156.0	a20+CMCT-G	-2.23	0.15	C197H251N66O143P19	0.7
1468.80069	5	13402175.0	a23+CMCT-A	-0.57	0.42	C224H286N74O166P22	4.2
